03050;1047;39;36;34;66;35;42;103;67;86;84;69;33;62;71;113;41;39;17;8;3;0;391;499;816;124;20;21;0;20;2;21;0;20;16;0;20;2;7;2;0;0;89;3;3;6;8;1;0;20;7;3;24;0;0;13;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;352;405;16;53;64;25;56;167;512;177;110
03051;1102;31;39;38;53;53;58;91;53;94;73;100;52;61;42;54;48;82;66;13;0;2;423;522;866;129;19;20;6;20;1;21;1;20;9;2;20;10;7;10;0;0;73;3;0;2;7;0;0;21;21;3;12;0;1;25;12;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;440;380;30;12;83;25;131;146;512;150;138
02020;590;6;21;14;37;6;14;56;29;53;32;61;16;51;43;57;38;33;16;6;2;0;222;211;467;16;6;20;0;21;0;20;1;20;3;0;20;6;7;6;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;177;177;0;13;66;25;65;138;246;38;78
02021;1291;34;43;42;65;72;59;107;91;91;85;142;108;86;74;70;44;37;26;11;4;1;584;550;1157;27;23;20;15;21;1;20;2;20;3;0;20;0;7;0;0;0;4;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;398;632;20;5;79;49;142;304;558;95;142
02022;665;9;18;14;37;20;19;64;25;58;42;76;47;58;20;69;27;28;24;9;1;1;257;251;557;1;0;20;0;20;0;20;0;20;0;0;20;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;252;0;10;63;25;78;195;262;36;69
02023;2071;114;140;103;106;81;103;187;195;224;148;160;112;111;78;90;37;44;27;10;2;0;994;920;1808;156;77;21;3;20;0;24;2;23;62;0;25;32;7;22;4;0;36;0;1;0;2;2;4;8;6;2;4;1;4;5;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;863;849;29;101;72;49;136;285;1084;103;414
02024;1101;23;38;22;58;51;53;95;65;84;57;89;59;127;93;97;43;30;10;7;1;0;464;480;907;87;54;20;0;20;0;33;4;20;37;0;37;7;7;0;4;0;9;0;0;0;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;373;496;10;0;65;25;144;134;477;151;169
02025;952;15;24;18;43;32;41;86;25;69;46;105;65;79;63;75;62;53;33;12;7;0;417;378;820;25;16;20;0;20;0;20;1;20;15;0;20;7;7;7;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298;380;10;10;98;45;123;235;396;75;79
02026;291;0;8;4;25;8;5;32;5;39;10;40;13;31;10;30;15;9;6;2;0;0;80;54;180;4;4;20;0;20;0;21;3;20;0;0;20;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;72;0;0;14;25;45;60;114;12;35
02027;359;1;12;4;26;8;9;40;17;35;13;44;10;36;19;39;14;18;6;7;2;0;110;92;228;24;22;20;2;20;0;20;7;20;13;0;20;0;7;0;0;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;112;0;0;16;47;46;100;101;18;47
00999;280;1;8;1;22;5;4;37;6;30;8;38;9;35;14;33;6;13;7;3;1;0;71;52;172;1;1;20;0;21;0;20;0;20;0;0;20;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;50;0;0;18;25;39;68;111;12;25
01000;1840;65;72;74;100;85;102;130;113;143;102;167;88;120;84;92;87;88;77;42;9;1;773;910;1488;245;71;20;49;20;2;22;0;20;17;4;24;78;13;35;0;0;77;1;11;4;7;0;3;24;0;3;20;0;0;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;12;842;706;23;9;104;25;88;288;984;169;286
01001;1462;74;115;89;73;55;80;130;177;161;121;113;70;76;42;52;13;14;5;2;1;0;664;641;1168;187;98;22;39;21;1;55;1;23;10;1;30;54;7;43;0;4;22;0;0;4;5;0;2;2;0;3;4;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;13;645;588;10;36;26;30;77;154;576;303;321
01002;1825;114;115;80;109;88;101;158;165;172;123;128;81;94;90;89;68;32;14;4;1;0;849;819;1336;382;60;20;9;22;0;20;11;20;36;1;30;184;11;169;7;1;105;4;32;5;6;0;0;39;0;6;7;0;0;6;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;24;1037;553;19;8;51;130;167;182;619;112;615
01003;1995;72;113;151;187;147;107;108;96;171;191;187;108;85;57;68;20;35;45;39;8;1;852;986;1672;216;128;23;0;79;30;20;8;20;22;1;20;8;7;5;1;0;67;3;7;1;3;4;3;12;2;14;1;0;3;12;11;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;2;0;1;907;851;29;20;31;27;42;84;736;605;500
01004;1197;21;32;24;79;100;94;86;39;71;54;184;111;117;81;65;17;14;6;2;1;0;493;547;1053;37;16;21;0;20;5;20;0;20;10;0;20;2;9;0;0;0;18;1;0;1;6;3;0;6;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;331;681;14;0;14;25;84;140;732;157;59
01005;2930;144;134;135;160;174;230;268;279;238;224;218;143;126;100;113;92;91;43;15;4;0;1398;1375;2183;640;299;21;25;22;11;46;9;20;222;0;25;174;8;144;14;7;127;4;2;4;29;4;1;41;5;24;3;4;1;33;30;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;7;1230;1357;16;69;101;57;236;341;1581;330;385
01006;1678;47;62;72;107;117;115;110;94;114;142;221;157;132;75;59;19;17;11;7;1;0;735;786;1481;90;36;20;7;20;2;25;1;20;20;2;28;4;7;1;1;0;39;1;1;0;15;1;0;7;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11;564;848;10;42;57;25;98;165;878;299;213
03533;1300;44;45;29;59;41;67;119;103;102;51;81;56;157;155;97;48;27;11;6;3;0;541;602;1070;123;40;20;1;20;0;24;1;21;32;0;20;15;7;3;8;0;53;0;6;0;3;3;3;18;0;8;3;3;3;15;8;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;372;635;11;34;91;36;247;222;545;161;88
03534;2236;81;107;106;144;164;197;197;159;185;184;259;181;109;46;54;30;22;8;3;1;0;1040;1039;1902;227;99;21;4;21;0;42;3;20;64;1;32;68;7;27;10;0;42;3;0;0;5;0;2;18;0;7;7;0;0;5;4;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;13;892;1026;72;45;45;36;80;284;1415;157;264
03535;1602;62;74;62;79;58;72;102;131;129;97;131;79;100;130;113;99;55;17;9;4;0;660;785;1319;176;53;20;8;20;4;31;0;20;30;0;32;38;10;26;0;2;69;2;1;4;9;2;0;22;5;13;5;0;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;566;711;45;23;100;25;107;416;609;233;211
03536;2370;141;148;178;167;123;120;162;137;191;207;232;148;144;88;87;42;24;19;10;3;0;1039;1174;2148;115;61;27;0;24;29;20;9;24;2;0;23;3;7;2;0;0;30;3;4;2;2;0;0;0;5;1;1;1;3;17;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;3;0;0;1;1;3;971;1100;0;82;60;25;30;109;539;1224;443
03537;2663;340;330;193;97;49;60;182;380;436;248;129;46;47;36;58;18;11;3;0;0;1;1235;1271;2411;145;71;22;4;29;27;20;7;23;11;2;21;1;7;0;0;0;53;3;2;1;7;1;2;0;8;6;3;3;11;17;3;0;0;0;2;1;0;1;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;3;1228;1154;25;79;20;25;80;55;467;1128;908
03538;1936;110;117;108;142;107;134;139;153;166;140;195;125;110;74;67;17;15;10;8;0;0;866;913;1639;190;75;22;3;28;11;20;8;26;19;0;21;6;7;6;0;0;99;11;9;3;30;3;3;4;9;6;5;1;5;9;1;0;0;1;2;0;0;1;0;0;1;0;6;3;0;0;0;0;2;1;0;1;0;1;988;615;37;86;53;25;42;74;869;601;324
03539;3231;467;193;87;81;68;179;474;719;342;151;135;77;109;51;61;20;6;5;5;1;1;1536;1538;2881;243;103;23;6;33;15;22;15;29;25;0;21;8;7;5;0;1;108;11;0;10;21;3;4;12;7;12;3;0;14;20;12;0;0;0;0;0;0;0;0;1;0;4;0;2;0;0;0;0;0;5;0;3;0;4;1730;1195;0;121;28;75;158;116;1209;1063;610
03540;1348;45;49;54;56;55;89;123;103;123;100;95;64;63;49;75;92;70;33;6;4;1;547;644;1011;230;23;21;1;20;3;25;0;22;11;0;20;3;7;2;0;0;155;2;26;1;18;4;2;21;20;20;34;0;2;47;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;457;602;17;17;98;25;71;277;565;245;164
02514;1625;71;82;65;90;54;70;135;124;188;145;163;96;94;50;79;43;39;22;12;3;1;751;717;1461;57;15;20;10;20;0;20;1;20;4;0;20;0;7;0;0;0;24;0;1;3;14;2;0;0;0;0;1;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;634;701;15;46;72;25;82;143;797;321;257
02515;441;2;15;5;23;8;12;37;15;42;26;52;25;42;18;52;19;31;15;3;0;0;178;106;332;2;2;20;2;20;0;20;0;20;0;0;20;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;156;0;0;27;30;48;108;191;25;39
02516;1361;53;64;46;69;68;67;91;74;106;78;112;70;104;92;101;56;44;33;25;7;2;569;635;1085;169;56;20;9;20;0;20;9;21;37;0;21;48;7;42;3;0;55;0;3;16;3;3;1;15;0;9;2;0;3;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;522;540;2;49;90;55;201;239;585;75;207
02517;2053;121;99;75;110;111;119;173;176;203;162;172;119;101;67;68;70;59;34;15;0;0;977;919;1559;387;107;20;8;22;7;20;5;20;78;1;20;91;7;81;5;3;180;3;30;1;12;0;3;52;10;27;13;3;8;6;5;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;4;0;0;0;0;3;895;720;70;50;160;35;165;425;815;257;355
02518;2588;158;213;186;141;109;108;200;270;290;214;163;129;158;113;80;29;16;7;4;1;0;1172;1259;2308;173;55;25;4;26;19;22;0;26;2;0;20;31;7;29;0;0;76;16;18;0;6;0;2;3;10;8;0;1;2;7;1;0;2;0;2;0;0;0;0;0;0;4;0;1;0;1;0;0;3;0;0;0;0;2;1203;1038;8;139;42;33;38;151;709;1033;624
02519;1067;39;48;27;49;30;47;111;79;112;52;81;42;53;41;90;48;64;33;16;5;1;409;501;811;149;61;20;11;20;8;23;1;20;36;0;20;8;8;1;0;2;71;0;18;1;4;0;0;24;1;10;3;0;5;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;340;452;0;28;90;25;100;255;431;189;67
02520;1698;36;46;61;93;75;79;112;107;114;106;168;105;135;98;118;99;78;41;21;7;0;734;807;1529;62;48;20;0;20;0;20;0;20;47;0;20;5;7;4;1;0;8;0;0;0;0;3;0;1;0;0;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;619;773;7;20;122;35;94;361;650;241;317
02521;1875;86;131;87;109;111;101;144;126;161;136;127;97;100;87;88;64;55;42;17;7;0;857;861;1516;252;63;20;0;20;8;22;6;20;46;5;21;143;7;133;3;1;36;0;0;1;6;0;0;11;0;2;4;9;3;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;8;730;819;25;70;74;120;299;329;618;117;393
01492;1115;45;50;40;67;53;49;88;60;85;78;83;53;64;53;74;64;57;37;12;2;2;485;473;960;48;43;20;0;20;0;22;2;20;39;0;20;2;7;2;0;0;3;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;433;17;39;118;108;214;259;340;42;152
01493;1610;80;78;65;80;91;91;154;121;119;97;128;103;109;66;79;54;42;38;14;2;0;710;743;1430;73;28;20;0;21;3;20;1;20;23;0;20;18;7;18;0;0;23;3;0;0;2;2;0;6;0;1;0;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;503;796;16;24;114;74;322;289;601;104;220
01494;795;6;19;23;42;29;30;59;20;66;47;87;54;58;43;77;49;53;25;6;2;1;335;303;679;9;0;20;0;20;0;20;0;20;0;0;20;9;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201;338;10;15;74;108;109;222;246;41;69
01495;277;0;8;2;21;2;5;35;8;34;7;37;6;34;13;35;9;12;3;6;1;0;62;58;170;0;0;20;0;20;0;20;0;20;0;0;20;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;60;0;0;14;25;47;79;76;20;29
01496;445;1;15;11;23;8;9;42;18;42;9;45;11;44;19;55;36;27;18;10;2;1;146;142;334;4;4;20;4;20;0;20;0;20;0;0;20;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;169;4;13;18;25;43;160;149;20;47
01497;1662;45;85;66;115;100;137;150;106;120;119;170;201;127;29;41;20;14;11;7;0;0;727;778;1453;102;31;21;0;21;2;23;1;21;22;0;23;24;7;3;8;0;19;2;0;6;4;3;2;0;0;0;2;0;0;23;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;612;820;11;34;28;36;114;236;867;159;250
01498;1129;36;39;28;65;67;75;142;66;77;59;109;118;117;40;44;18;15;12;3;0;0;490;482;928;94;25;21;5;20;3;21;1;20;14;0;26;24;7;16;2;0;19;0;0;0;1;0;1;7;1;0;5;0;1;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;479;484;0;9;0;39;52;167;565;115;191
01499;1757;72;57;57;70;72;83;155;158;150;109;147;94;146;103;108;55;61;38;19;4;0;825;775;1582;68;41;21;36;21;0;20;1;20;2;0;20;14;7;14;0;0;13;0;0;0;2;0;1;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;658;829;9;14;90;34;73;357;825;239;229
00452;611;3;21;16;44;18;18;55;35;69;44;62;20;50;32;55;27;26;10;4;2;1;241;213;498;6;6;20;4;20;0;20;2;20;0;0;20;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178;236;5;5;30;30;79;114;258;61;69
00453;350;4;12;5;25;8;10;37;13;38;11;43;12;36;14;37;13;11;16;4;1;1;101;92;239;4;4;20;1;20;0;23;0;20;0;0;20;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;96;0;0;18;25;43;90;119;29;43
00454;318;1;9;4;26;12;6;37;6;36;20;35;8;36;12;36;16;12;4;0;3;0;87;74;211;0;0;20;0;20;0;20;0;20;0;0;20;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;82;5;0;15;25;50;103;83;17;40
00455;384;1;8;5;26;10;7;44;6;33;14;50;13;37;23;51;21;19;11;6;0;0;116;111;273;4;1;20;0;21;0;20;0;20;0;0;20;0;7;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;117;5;0;21;30;67;108;125;18;36
00456;676;11;22;7;32;24;21;54;39;59;38;73;36;58;32;66;29;40;18;17;0;1;294;225;534;35;9;20;0;20;0;20;4;20;3;0;20;12;7;12;0;0;14;0;0;0;9;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;254;229;0;5;31;25;87;143;317;48;56
00457;257;0;7;2;21;10;8;37;4;36;20;34;2;29;7;33;4;3;0;0;1;0;62;38;146;4;4;20;0;20;0;20;0;21;3;0;20;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;48;0;0;10;25;40;64;77;21;30
00458;2548;199;212;159;113;75;103;220;274;294;246;195;130;103;39;80;35;37;23;9;3;0;1239;1152;2344;97;56;21;1;30;2;25;9;22;25;0;20;1;7;1;0;0;17;2;1;1;10;1;0;0;0;2;0;0;0;23;21;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1122;1068;54;103;44;30;46;274;1180;465;553
00459;1066;32;44;51;66;54;33;75;55;81;78;95;65;91;56;62;34;42;28;19;6;0;451;458;894;65;41;20;13;20;1;23;1;24;16;0;20;10;8;9;0;0;14;2;1;1;1;0;0;4;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;411;299;0;31;168;38;93;189;608;57;81
03004;2512;174;338;226;144;75;66;109;234;421;265;180;67;79;39;58;21;11;3;3;0;0;1145;1210;2276;129;57;25;0;20;19;22;8;23;12;0;22;11;7;10;0;1;43;6;2;9;2;2;0;1;2;3;1;0;9;16;8;0;0;0;0;0;0;1;0;0;0;5;1;0;0;0;0;0;1;0;0;0;0;2;1122;1055;9;139;31;34;43;76;856;793;709
03005;1171;51;57;40;61;46;70;115;84;104;89;111;60;64;38;63;49;40;17;12;1;0;513;501;871;193;61;20;4;21;6;23;3;20;44;0;20;31;7;20;0;0;97;0;10;7;20;2;1;31;1;9;8;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;285;486;31;114;98;41;123;185;650;85;87
03006;1204;82;136;64;44;35;49;103;138;214;97;77;28;62;19;37;11;5;2;2;0;0;529;518;1042;55;30;20;9;20;1;20;3;20;17;1;21;3;7;3;0;0;15;1;0;4;6;1;0;0;0;0;3;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;460;495;19;35;39;25;37;105;613;147;277
03007;906;37;30;14;55;33;47;89;43;79;61;86;40;55;55;67;43;42;23;5;2;1;330;419;708;91;39;21;30;21;0;20;1;20;6;0;20;19;14;12;0;0;19;1;5;2;1;1;0;4;0;0;5;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;384;225;20;0;120;35;120;225;390;97;40
03008;991;40;55;28;48;35;58;113;80;90;57;90;76;64;33;55;26;24;13;4;2;1;426;408;826;58;46;20;19;20;0;25;1;20;21;0;20;0;7;0;0;0;11;0;0;1;5;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;350;426;0;9;49;34;115;184;509;52;97
03009;1179;26;41;33;48;67;62;98;69;82;88;108;65;85;74;69;50;48;38;23;4;2;506;516;1034;38;24;21;10;20;0;20;1;20;12;0;20;8;7;6;0;0;6;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;451;469;13;6;83;28;84;275;617;66;109
03010;2077;101;124;80;119;123;143;181;179;218;194;150;102;84;52;68;55;69;18;17;0;1;905;1015;1278;692;76;23;5;24;1;29;2;24;48;3;25;21;8;6;7;0;352;10;127;10;32;7;0;76;4;26;33;1;5;224;207;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;627;872;19;132;270;44;212;321;803;396;301
03011;1839;83;80;62;91;134;127;187;153;136;124;181;128;147;95;56;20;20;9;6;1;0;838;844;1414;318;189;22;0;20;2;35;0;20;169;1;20;61;7;26;15;3;60;7;4;2;15;2;0;6;0;10;8;0;3;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;643;838;57;57;88;38;225;228;944;253;151
01980;1823;86;77;67;105;88;78;134;107;124;113;162;82;143;158;118;58;61;41;16;4;2;784;882;1647;69;29;21;0;25;6;21;0;23;7;0;20;6;7;1;1;1;32;2;1;2;1;0;2;0;6;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;1;0;0;1;673;736;9;62;186;25;66;63;465;935;269
01981;1722;60;69;67;76;93;122;166;125;146;116;130;77;167;117;110;32;30;16;2;2;0;786;779;1300;315;223;23;1;24;3;33;1;21;196;0;20;14;8;2;4;0;67;0;2;5;33;2;1;5;2;5;6;0;1;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;743;651;14;88;69;25;117;146;924;329;181
01982;1637;161;114;49;47;35;77;201;312;218;99;91;45;63;28;53;17;17;7;3;1;0;769;711;1468;62;41;20;12;21;2;20;7;20;19;1;20;2;8;1;0;0;18;1;2;2;5;1;1;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;872;482;19;39;68;25;35;176;855;288;258
01983;1562;153;149;65;45;34;42;166;267;247;118;91;51;48;15;38;6;13;8;6;1;0;708;697;1410;45;24;20;3;26;3;20;2;20;6;1;24;3;7;3;0;0;5;0;1;0;1;0;0;2;0;1;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;6;626;737;5;37;0;25;57;93;688;352;348
01984;896;20;38;40;51;32;31;57;41;85;68;74;43;72;61;72;44;40;21;7;0;0;350;389;735;54;26;21;1;21;0;28;0;21;13;0;21;3;7;3;0;0;21;4;0;0;1;1;0;4;0;0;0;0;1;3;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;266;404;0;11;58;25;93;135;373;176;94
01985;919;21;32;31;41;40;51;98;71;80;53;70;25;74;90;75;29;14;22;2;1;0;378;384;618;194;158;21;2;20;1;20;0;20;154;0;25;8;7;4;3;0;17;0;0;0;3;0;0;6;0;3;1;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;262;432;15;15;38;40;99;168;465;22;125
01986;1021;25;41;20;43;43;38;81;65;80;50;71;41;87;96;124;59;39;12;4;3;0;410;454;839;75;37;20;6;29;3;22;1;20;15;0;20;0;7;0;0;0;22;3;2;1;5;5;1;0;0;2;2;0;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;250;459;24;42;89;43;119;110;463;220;66
01987;1139;35;47;36;77;60;66;105;94;102;74;105;57;51;47;68;24;38;28;22;4;0;437;545;797;235;33;20;1;28;2;21;1;21;15;0;23;11;8;2;0;0;131;2;15;0;2;4;0;7;17;18;51;3;1;54;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;6;470;400;14;0;98;25;77;189;523;230;95
00959;1145;44;49;32;58;56;47;104;79;93;66;85;39;68;73;120;63;39;20;11;0;0;473;515;850;188;55;20;5;20;2;21;3;21;43;0;21;69;7;56;7;0;57;1;0;5;12;1;0;13;1;9;7;0;2;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;359;511;29;3;86;41;220;110;485;98;191
00960;1410;39;66;90;110;100;76;91;81;94;125;173;93;105;53;61;26;13;8;6;1;0;634;619;1265;38;6;20;0;20;0;20;1;20;5;0;21;18;7;1;0;0;11;1;0;0;0;0;0;1;2;1;1;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;570;594;28;24;38;34;101;106;706;220;243
00961;1728;37;110;159;147;94;67;76;67;194;257;173;77;105;59;67;21;8;9;2;0;0;764;807;1587;34;19;20;6;20;0;20;0;20;12;0;22;0;7;0;0;0;10;1;2;0;2;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;752;756;0;38;25;25;104;128;732;297;442
00962;2073;147;114;92;100;94;91;161;262;186;114;157;120;152;146;92;22;13;5;5;1;0;937;979;1875;91;18;21;0;21;0;21;0;20;14;0;24;28;9;24;0;0;34;0;3;3;7;5;0;9;0;2;1;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;763;1035;18;18;82;25;89;163;1106;384;306
00963;1160;39;58;31;46;42;56;103;113;90;61;73;44;115;99;91;48;32;10;9;1;0;480;523;947;106;27;20;2;21;0;24;0;20;20;0;34;23;7;7;0;5;35;0;6;2;4;0;0;9;2;9;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;436;466;9;22;70;25;149;208;443;148;188
00964;1475;38;45;36;60;71;89;157;89;95;77;103;93;211;108;88;57;24;23;8;3;1;627;691;1258;110;42;20;2;20;0;27;3;20;29;1;29;7;7;6;0;0;33;2;0;1;11;0;3;5;1;3;0;0;0;18;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10;386;721;9;157;45;25;142;162;769;240;137
00965;546;13;14;9;27;14;25;51;27;57;38;61;29;44;23;45;15;28;13;10;2;2;214;175;412;27;22;20;7;20;0;20;3;20;12;0;20;2;7;1;1;0;3;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;180;0;5;55;30;125;135;180;17;60
00966;1085;52;42;33;46;44;55;113;96;91;40;80;42;109;95;63;31;20;23;11;0;0;422;506;854;124;25;20;6;20;4;21;0;20;14;0;27;30;7;11;0;0;59;2;2;0;9;1;3;15;5;13;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;386;359;84;70;30;25;38;83;718;45;176
